Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2000-05-30,0.6565226316452026,0.6607398430096796,0.6129421781255024,0.6569911773170662,713059200
2000-05-31,0.6298118829727173,0.6841705394253477,0.6284061458322773,0.6513682376107965,433507200
2000-06-01,0.6682379841804504,0.6715180041391722,0.6026325797108756,0.6129421863241997,903840000
2000-06-02,0.6940115094184875,0.7479015669648663,0.6673007534705848,0.7029153783678298,792848000
2000-06-05,0.6846393346786499,0.7141615772430864,0.672455440804188,0.6996347539118433,323668800
2000-06-06,0.6963545083999634,0.7254081477900469,0.6771418810172312,0.6895601197872343,525481600
2000-06-07,0.7240025401115417,0.7272826110854715,0.6869822151718042,0.7019784341836791,337019200
2000-06-08,0.7108814120292664,0.7385293173827459,0.6982289239260041,0.7319692258877902,238526400
2000-06-09,0.7179109454154968,0.734312048825469,0.7076013371946511,0.7254081779641077,252358400
2000-06-12,0.6837021112442017,0.7230653635764671,0.6813592321202995,0.7225967677305012,290337600
2000-06-13,0.7085384726524353,0.7099442099998222,0.6612085449872388,0.6837020443460283,351456000
2000-06-14,0.6780790686607361,0.7216595274935479,0.6757361398039768,0.7099441824683562,277446400
2000-06-15,0.6926058530807495,0.7001031349461239,0.6673008312412844,0.6841705788518382,248572800
2000-06-16,0.6837021112442017,0.7029155920410416,0.6677695521635784,0.7010404078097591,303564800
2000-06-19,0.7244709134101868,0.7338433784844658,0.673392327682388,0.67901612706584,394004800
2000-06-20,0.7591484189033508,0.7792982371423338,0.7375920625658169,0.7385292040490086,501390400
2000-06-21,0.8341261148452759,0.8538073330773276,0.7544624488885437,0.7572739728384953,490000000
2000-06-22,0.80600905418396,0.8641172396087261,0.8031975793065689,0.8360007389811444,467712000
2000-06-23,0.7750808596611023,0.8191299063981161,0.7619597796896147,0.8064774221247679,204965600
2000-06-26,0.811632513999939,0.8210049772576741,0.7816417427504769,0.7872646901439433,185354400
2000-06-27,0.7760180830955505,0.8322510207293689,0.7741437502785582,0.8064774554204627,203470400
2000-06-28,0.8163185119628906,0.8303767346493618,0.7722694609280369,0.7994488149191646,286428800
2000-06-29,0.7685208320617676,0.8088212165660472,0.7657085068521595,0.7957001355375621,203660800
2000-06-30,0.7853904962539673,0.823816596327342,0.7750808899623733,0.7919506360725923,323097600
2000-07-03,0.7994488477706909,0.8144442125081297,0.7816419585075114,0.7816419585075114,70828800
2000-07-05,0.7741439342498779,0.8275654103800215,0.7610228506185241,0.7985117682501677,265216000
2000-07-06,0.776955246925354,0.7938257944071576,0.7441529951711916,0.7872648535374014,309545600
2000-07-07,0.8163185119628906,0.8219423115775973,0.7816419263877186,0.7886706122808556,263603200
2000-07-10,0.8566190600395203,0.873489610205631,0.8060090112358879,0.8111642658387371,397796000
2000-07-11,0.8538074493408203,0.8884848348084737,0.8313139032487435,0.8547445406968343,357896000
2000-07-12,0.8828610181808472,0.8837981094655113,0.8453720611818389,0.87161422096466,225433600
2000-07-13,0.8472471833229065,0.9091031119873897,0.8210050254445558,0.8772380063855475,445659200
2000-07-14,0.8650542497634888,0.8847354730065666,0.8528703588919143,0.8566190250776661,190276800
2000-07-17,0.8744266033172607,0.8819238341869283,0.8566188655824353,0.8734894119188413,260002400
2000-07-18,0.8584933280944824,0.8828612105105795,0.8528703787379677,0.8772382611540648,318404800
2000-07-19,0.7900763154029846,0.8519330531501738,0.7760180933224978,0.8275652246196369,457872800
2000-07-20,0.8266282677650452,0.8556819098593916,0.8116328508895997,0.8247539345049179,465572800
2000-07-21,0.8031973242759705,0.8341261408608037,0.7938257109583597,0.8151469646374774,196235200
2000-07-24,0.7300947904586792,0.792887875557367,0.7122870498649755,0.788202067971848,412171200
2000-07-25,0.7507129311561584,0.7591482031668355,0.7357175204685491,0.7544623969765897,211607200
2000-07-26,0.7507129311561584,0.7685206664473263,0.7385289941721084,0.7474328618176923,210470400
2000-07-27,0.7797669172286987,0.7985118022938643,0.7479017988731635,0.7497761322154918,294985600
2000-07-28,0.7244709134101868,0.7872648427293184,0.7029154099730968,0.7839847727630824,237893600
2000-07-31,0.761959969997406,0.7741439116686346,0.7310320455602423,0.7371235408927328,155299200
2000-08-01,0.7394664287567139,0.7671143311076332,0.7385292371785256,0.7544626452257518,137284000
2000-08-02,0.7085384726524353,0.7488388626803978,0.7076013311051635,0.7347806383062292,162355200
2000-08-03,0.7197853326797485,0.7207225244236568,0.6635523765092259,0.6832335532901986,339897600
2000-08-04,0.7104126811027527,0.7685208025005961,0.6944801263776884,0.7418100457351676,263121600
2000-08-07,0.7188481092453003,0.7357178089821504,0.7076013591206225,0.7179109676609251,187348000
2000-08-08,0.7010403871536255,0.7197852715521821,0.6944802957682139,0.7188481299408267,176674400
2000-08-09,0.7122869491577148,0.7263452208268844,0.7085383336510743,0.721659413903872,379640800
2000-08-10,0.7132240533828735,0.7263451320316272,0.7104125795833569,0.7197849931307931,251714400
2000-08-11,0.7150993347167969,0.7197851420363487,0.6832333723279568,0.7024468491014606,238056000
2000-08-14,0.705727219581604,0.7150996390567762,0.6944804663703208,0.7136931004203446,156660000
2000-08-15,0.7001030445098877,0.7188479235259113,0.6972915704301654,0.7085383176491674,114200800
2000-08-16,0.7272824048995972,0.7347805373062837,0.7019782351715826,0.7029154266429906,143673600
2000-08-17,0.771332323551178,0.7863277378042588,0.7244709470123389,0.7254080884520365,270900000
2000-08-18,0.7497760653495789,0.7769553729518928,0.7479017321744058,0.7703952819182266,190176000
2000-08-21,0.7572741508483887,0.7732067075943473,0.744153068660321,0.7535246338356386,134467200
2000-08-22,0.7750808596611023,0.7919506051118098,0.7553996901804019,0.7591483056066738,276802400
2000-08-23,0.8144441246986389,0.8210051153632999,0.7657084687885644,0.7718008637406312,236863200
2000-08-24,0.8413891196250916,0.8491214989194991,0.8003858464497463,0.8198327673614153,310766400
2000-08-25,0.8519330024719238,0.8622426083086947,0.8453720620955466,0.8472472457258533,334460000
2000-08-28,0.8706768751144409,0.8847351439024482,0.8556815152080111,0.8584929887750332,359004800
2000-08-29,0.8875476121902466,0.8912961772717206,0.8650540193718668,0.8678654932359162,267030400
2000-08-30,0.8922335505485535,0.8997316832994784,0.8802839082629281,0.8847354177976285,285392800
2000-08-31,0.9137898087501526,0.9222242306991394,0.8837980834410735,0.8842666791225547,419596800
2000-09-01,0.9512786865234375,0.9540901605714064,0.9166013039158268,0.9194127779637957,256872000
2000-09-05,0.9362828731536865,0.9615879536552207,0.9334713977542902,0.9395638454241232,298642400
2000-09-06,0.8763008713722229,0.9353453299690311,0.8659912656323201,0.9203498674211903,355404000
2000-09-07,0.9297226667404175,0.9381578922992422,0.8734896649568776,0.8866107487593328,217464800
2000-09-08,0.8828610181808472,0.9240985405303022,0.8772380700492819,0.9240985405303022,195518400
2000-09-11,0.8763008713722229,0.9053545049792437,0.8716142137171302,0.8800495367973945,187381600
2000-09-12,0.8659912943840027,0.900668778180206,0.8547444968879296,0.8598997504055645,187997600
2000-09-13,0.8697399497032166,0.8922334443248825,0.8509959214342588,0.8509959214342588,305984000
2000-09-14,0.8526360392570496,0.8941078139786611,0.8519330955835948,0.8781752582629054,426552000
2000-09-15,0.8282681703567505,0.8725523209902322,0.8135070537613432,0.8659913798104623,394514400
2000-09-18,0.9095718264579773,0.9109775135195187,0.8256909397511444,0.8285024139801281,424536000
2000-09-19,0.8987945914268494,0.9072290156740868,0.878175374764331,0.8959823158304142,271510400
2000-09-20,0.915429949760437,0.9212871461935819,0.8781752373320629,0.8908277226231519,227388000
2000-09-21,0.8500587940216064,0.894107794330802,0.8285024391271444,0.877238147597658,510490400
2000-09-22,0.7825790047645569,0.7863276703074753,0.7497759038548532,0.7544625116042066,726700800
2000-09-25,0.8022602200508118,0.8322509957583908,0.7807046675343811,0.7910134226391088,435551200
2000-09-26,0.771332323551178,0.8210051744620627,0.7703951821114804,0.7994488191249913,290936800
2000-09-27,0.7338432669639587,0.7910133381586809,0.7235336620601758,0.776017976932874,402259200
2000-09-28,0.8022602200508118,0.8069468277733993,0.7216594065730023,0.7394662935679238,979585600
2000-09-29,0.3861342668533325,0.43486997125170995,0.38051131869452337,0.42268603263887866,7421640800
2000-10-02,0.3636417090892792,0.4011306526659348,0.35239495844478236,0.40019348601176385,2424788800
2000-10-03,0.334587961435318,0.3748883673235926,0.3327128028404933,0.3739512009629963,2038120000
2000-10-04,0.35426923632621765,0.35614354444724045,0.32802707067242376,0.33552520410977293,1466024000
2000-10-05,0.33083847165107727,0.36739023729267434,0.32990130528614187,0.35239484968596757,873006400
2000-10-06,0.3327127695083618,0.3439595155029969,0.31490588467323993,0.340210875462635,612656800
2000-10-09,0.3261527717113495,0.34302247125407487,0.3167803048632739,0.33927385490675,597564800
2000-10-10,0.3130316734313965,0.3364623388928931,0.30740784822813,0.32427842288468955,691101600
2000-10-11,0.2942867577075958,0.3149059729997816,0.28678950055047164,0.30178489079145737,1198422400
2000-10-12,0.29991060495376587,0.3120945215341945,0.2924124713150028,0.3045963878954314,1191064000
2000-10-13,0.33083847165107727,0.3317756380160127,0.2999105300727284,0.3036591454795223,1247752800
2000-10-16,0.3224041759967804,0.34864634610402645,0.320528991630749,0.33458809431760955,820176000
2000-10-17,0.30178484320640564,0.32896416986702215,0.2952247285867637,0.3252155293663019,601720000
2000-10-18,0.30178484320640564,0.3158430897276132,0.2811656311654311,0.2914752371859184,834265600
2000-10-19,0.2839779555797577,0.2970990356912258,0.27460551596102734,0.28725802539583106,1506724800
2000-10-20,0.2924124002456665,0.30553348023600896,0.2839779529582496,0.28585228570055293,791263200
2000-10-23,0.30553343892097473,0.3083457635277811,0.2914751944604734,0.3038934042498476,551292000
2000-10-24,0.2830408215522766,0.3130316230441921,0.2821036551482173,0.3102201238320141,804451200
2000-10-25,0.27741697430610657,0.2877265797186615,0.2764798330060431,0.2858522720920618,663969600
2000-10-26,0.27741697430610657,0.28304079813892596,0.2624215873138161,0.28210363181238973,721851200
2000-10-27,0.2783542573451996,0.28772670036103704,0.2680446476098765,0.2830409168165758,744503200
2000-10-30,0.2896009087562561,0.29897334772526607,0.28116561107561,0.2867894348382196,639189600
2000-10-31,0.29334965348243713,0.30365923741216067,0.2886638452656086,0.296161979302309,885880800
2000-11-01,0.3074079155921936,0.3130317420278415,0.29147535489943316,0.29147535489943316,575366400
2000-11-02,0.334587961435318,0.33646226913003696,0.3158430825820223,0.31678022391614497,590693600
2000-11-03,0.33364996314048767,0.3448967359276354,0.32896418112409664,0.3448967359276354,515821600
2000-11-06,0.32146698236465454,0.3392738745657392,0.31303170665435404,0.336462374602615,393478400
2000-11-07,0.3195917308330536,0.3270898377223326,0.3120944498174269,0.32240405585742166,301963200
2000-11-08,0.30084776878356934,0.32146698712713984,0.29709912713701636,0.32052896955849597,422088800
2000-11-09,0.30272209644317627,0.3074078796436341,0.2858523709628997,0.29803628821623696,476834400
2000-11-10,0.285852313041687,0.298036227826242,0.285852313041687,0.29030382244734176,422251200
2000-11-13,0.2905380129814148,0.2999104757812756,0.27366832072515607,0.2811655752080232,431816000
2000-11-14,0.30365920066833496,0.3074078417829028,0.293349617986107,0.29897341804498395,409001600
2000-11-15,0.2980361580848694,0.30272196426584763,0.28866371984938577,0.3003790611753585,282357600
2000-11-16,0.28491517901420593,0.29709909518571653,0.2830408709057415,0.2924124615010222,239372000
2000-11-17,0.27741697430610657,0.28866374604519773,0.27366835905290726,0.2877265797186615,446180000
2000-11-20,0.2839779555797577,0.2924124029450361,0.27366837460769855,0.2788227521569036,408066400
2000-11-21,0.28210368752479553,0.29241244407314276,0.28116567011293625,0.2877266365415385,301952000
2000-11-22,0.27741697430610657,0.28678943841859805,0.2755426666795069,0.28210363181238973,280532000
2000-11-24,0.2896009087562561,0.2924123826742926,0.28210362829051056,0.2828064967700197,160932800
2000-11-27,0.28022852540016174,0.298973407058208,0.277417025897695,0.2980362405573858,258792800
2000-11-28,0.27038833498954773,0.2849151537798896,0.2689825977760827,0.28022852051028013,269124800
2000-11-29,0.26335880160331726,0.2746055503641961,0.25867299414372863,0.2713255051636659,492150400
2000-11-30,0.24742630124092102,0.2549235598317487,0.24180247511427463,0.25023777634079175,809597600
2000-12-01,0.2558614909648895,0.2624216056562281,0.2521119995230654,0.2549234736727141,385705600
2000-12-04,0.25023770332336426,0.25773581062672407,0.2464890626085333,0.25773581062672407,371520800
2000-12-05,0.25492358207702637,0.2614845504585011,0.24555198925084062,0.2539864403129474,613978400
2000-12-06,0.21462313830852509,0.22493272166567904,0.20993733035193513,0.2193097721389551,1374464000
2000-12-07,0.21462313830852509,0.22305841349893107,0.20993733035193513,0.21649829737559312,408917600
2000-12-08,0.22586986422538757,0.2296193560866654,0.21649827433600535,0.22212122326433922,435624000
2000-12-11,0.2277441918849945,0.23055651718352146,0.22305838453681429,0.22774419188499448,332511200
2000-12-12,0.23055653274059296,0.2399281230428356,0.22493270763779763,0.22868134876399038,386260000
2000-12-13,0.2249327003955841,0.23336799981481096,0.2230583924060745,0.23336799981481096,344887200
2000-12-14,0.21649830043315887,0.22868136625528,0.2164983004331589,0.22540132066052754,263317600
2000-12-15,0.2108744978904724,0.22024693971935672,0.20993733128967232,0.21837260651775656,513945600
2000-12-18,0.21368594467639923,0.219309744391921,0.2090001498258953,0.21837257791387715,325808000
2000-12-19,0.20993731915950775,0.2286813508339236,0.20993731915950775,0.21556026838645437,374007200
2000-12-20,0.21556024253368378,0.21930973414439492,0.20431433291530604,0.20665723648770207,565331200
2000-12-21,0.2108744978904724,0.22493272267039688,0.20806301060131221,0.21368597266639253,366844800
2000-12-22,0.2249327003955841,0.2249327003955841,0.21181161848934443,0.21181161848934443,318052000
2000-12-26,0.22024697065353394,0.22493275426270284,0.21368600267906718,0.22305844582433199,216815200
2000-12-27,0.22212117910385132,0.22212117910385132,0.2127487401775985,0.21509164344076473,325466400
2000-12-28,0.22212117910385132,0.22399551172497323,0.21462307279872042,0.215560214082809,305177600
2000-12-29,0.22305838763713837,0.2249326955865757,0.21743543876234928,0.22024691319974382,630336000
2001-01-02,0.22305838763713837,0.22868133651192746,0.21837258022382938,0.22305838763713837,452312000
2001-01-03,0.24555183947086334,0.2502376455389839,0.21649821012267728,0.2174353763415954,817073600
2001-01-04,0.2558614909648895,0.27741699369664713,0.2521119995230654,0.27202834325197855,739396000
2001-01-05,0.24555183947086334,0.26054724976765037,0.24086520752923557,0.2539862853881864,412356000
2001-01-08,0.24836339056491852,0.25468923323253895,0.2389909496319349,0.2539863646057453,373699200
2001-01-09,0.25773584842681885,0.264530262283088,0.24836340687822323,0.252112048142838,588929600
2001-01-10,0.24836339056491852,0.25492350609048503,0.24086528265436977,0.25023772358735336,580781600
2001-01-11,0.2699197828769684,0.2774170401903769,0.24367761791328796,0.24367761791328796,803734400
2001-01-12,0.25773584842681885,0.26991978969373503,0.25586154030775116,0.26804460564788957,423376800
2001-01-16,0.25679871439933777,0.2736684389710918,0.2549235302985888,0.2614844973474418,306118400
2001-01-17,0.25211191177368164,0.26335868038436583,0.24742613149734516,0.26335868038436583,840873600
2001-01-18,0.28022852540016174,0.28116566687450656,0.26429594409186036,0.2671074435943271,1227010400
2001-01-19,0.2924124002456665,0.29334956661681816,0.2802284866264757,0.29147523387451485,776664000
2001-01-22,0.2886638045310974,0.29428675357662953,0.27647988902337123,0.2858523300083313,519327200
2001-01-23,0.3074079155921936,0.31396888376163445,0.2858524043907383,0.289601046405363,879530400
2001-01-24,0.3074079155921936,0.3102202417470097,0.2933496884199877,0.3092831000132168,717091200
2001-01-25,0.29897341132164,0.30834585228431644,0.29616193680555847,0.30834585228431644,489708800
2001-01-26,0.29334965348243713,0.2970991209244896,0.28585237034610406,0.29241248683377513,482820800
2001-01-29,0.32521548867225647,0.326152654936788,0.29334953324284074,0.29334953324284074,855528800
2001-01-30,0.3261527717113495,0.32990138805867436,0.31303168851594904,0.3233412719111357,692423200
2001-01-31,0.3242783546447754,0.3373994344467389,0.32146688059815864,0.32240404695585545,730704800
2001-02-01,0.31678029894828796,0.32240412431754945,0.30740785730169656,0.31022018292324116,369695200
2001-02-02,0.30928313732147217,0.32896434240296485,0.3074079526742489,0.3167803972286179,427341600
2001-02-05,0.30272209644317627,0.30834589719468736,0.29616197994135013,0.3074078796436341,286115200
2001-02-06,0.31678029894828796,0.32076323815436053,0.29991059972055706,0.30225347863726837,462711200
2001-02-07,0.31115734577178955,0.31303167891444134,0.2970990964075214,0.3097516084280404,393887200
2001-02-08,0.31115734577178955,0.31584315360193965,0.30272207080899743,0.3083458710842912,604128000
2001-02-09,0.2867893874645233,0.31209437537341345,0.2802284234973316,0.3074077186998119,590083200
2001-02-12,0.29522475600242615,0.29991056332008653,0.2821036746445451,0.28585231549337803,274120000
2001-02-13,0.2867893874645233,0.306470577566251,0.2849150551444648,0.29897329833895375,237070400
2001-02-14,0.2924124002456665,0.2942867079614958,0.27741698751302074,0.28772659341638224,309120000
2001-02-15,0.30084776878356934,0.3083459029770603,0.2952248188269809,0.2952248188269809,311416000
2001-02-16,0.28491517901420593,0.2924124615010222,0.2811656868705042,0.28491517901420593,263911200
2001-02-20,0.2746056318283081,0.29147535955053794,0.2727313233043294,0.28772671747609574,314893600
2001-02-21,0.2830408215522766,0.29897337618905623,0.2736683816909626,0.2736683816909626,390258400
2001-02-22,0.28210368752479553,0.29053811104990995,0.26991977207945034,0.28585232854478343,431961600
2001-02-23,0.28210368752479553,0.28304085403641194,0.27366841309943823,0.27929136211618116,293865600
2001-02-26,0.2924124002456665,0.2952247252327628,0.2783541538841724,0.28585228570055293,206438400
2001-02-27,0.2905380129814148,0.2914751791766992,0.2802284340392081,0.2891322762017229,348516000
2001-02-28,0.27366840839385986,0.29147527254976874,0.2717940754028552,0.2905381060542664,508233600
2001-03-01,0.28116559982299805,0.28116559982299805,0.2577357671750256,0.2671073798953797,330461600
2001-03-02,0.2886638045310974,0.30647069411083355,0.2736684145006052,0.274605555990542,406201600
2001-03-05,0.30553343892097473,0.3074077463833553,0.28866372075366725,0.2905380282160478,324172800
2001-03-06,0.3224041759967804,0.33083860151247413,0.3102202326494675,0.3106888285291063,731802400
2001-03-07,0.3186545670032501,0.32427836619693,0.31115728592753855,0.3195917333943327,419540800
